Bar Bantam,Ne49922562,6577071625,Chase Tower South Clinton Avenue Rochester,New York,1100,2400,0.02
DIAMOND BEER & WINE BAR,Ne25546960,7209245152,333 East Main Street Rochester,New York,1100,300,0.02
Christopher's Restaurant & Custom Catering,Ne73487619,9498960878,30 West Broad Street Rochester,New York,1300,100,0.02
Branca Midtown,Ne38979239,1140122249,280 East Broad Street #100 Rochester,New York,1200,2300,0.02
Nagle's Observance,Ne30188442,8074415400,45 Euclid Street Rochester,New York,1300,200,0.02
45 Euclid,Ne00571199,1255947697,45 Euclid Street Rochester,New York,1200,2300,0.02
Rochester Trivia Night,Ne99034969,8417750460,45 Euclid Street Rochester,New York,1300,200,0.02
S & T Lounge,Ne18755699,4086753858,328 North Street Rochester,New York,1400,100,0.02
Max of Eastman Place,Ne94685414,8581655761,25 Gibbs Street Rochester,New York,1300,2400,0.02
SKYWAY,Ne85250758,0568055883,90 South Clinton Avenue Rochester,New York,1000,2400,0.02
The Montage Music Hall,Ne04051483,2423999932,55 Chestnut Street Rochester,New York,1300,100,0.02
The Fremont,Io52201654,8112749238,1030 East 9th Street Des Moines,Iowa,1400,300,0.08
Hawkeye Elks No 160,Io80783745,7052981411,1401 Walker Street Des Moines,Iowa,1000,2400,0.08
Sambetti's,Io01588106,0764545499,1430 2nd Avenue Des Moines,Iowa,1200,300,0.08
Quinton's Bar & Deli,Io90501904,3828598521,506 East Grand Avenue Des Moines,Iowa,1300,2400,0.08
The Rooftop Bar,Io19712540,1736587709,2nd Floor 525 East Grand Avenue Des Moines,Iowa,1100,300,0.08
The Rooftop Bar,Io55360975,4775312054,525 East Grand Avenue Des Moines,Iowa,1200,2300,0.08
Captain Roy's,Io45801866,2533237975,1900 Saylor Road Des Moines,Iowa,1100,2400,0.08
Lime Lounge,Io51146598,9169355931,435 East Grand Avenue Des Moines,Iowa,1000,2400,0.08
Buddy's Corral,Io02921390,6847729280,418 East 5th Street Des Moines,Iowa,1200,300,0.08
The Blazing Saddle,Io49934957,2856064680,416 East 5th Street Des Moines,Iowa,1100,300,0.08
Della Viti,Io81758860,1181189982,425 East Grand Avenue Des Moines,Iowa,1300,300,0.08
Zombie Burger + Drink Lab,Io92178307,7013132900,300 East Grand Avenue Des Moines,Iowa,1400,100,0.08
Ricochet,Io82066512,9699062170,504 East Locust Street #200 Des Moines,Iowa,1400,2400,0.08
Woolys,Io85743221,0332862779,504 East Locust Street Des Moines,Iowa,1300,200,0.08
Wooly's,Io68521168,0741185611,504 East Locust Street Des Moines,Iowa,1200,300,0.08
The Republic on Grand,Io89578642,4879556843,401 East Grand Avenue Des Moines,Iowa,1300,200,0.08
Up-Down DSM,Io17065790,7065206081,500 East Locust Street Des Moines,Iowa,1300,200,0.08
Locust Tap,Io12615394,7520166634,434 East Locust Street Des Moines,Iowa,1000,300,0.08
The continental,Io29918741,1204188450,428 East Locust Street Des Moines,Iowa,1300,2400,0.08
Beechwood Lounge,Io13855211,3651648946,416 East Walnut Street Des Moines,Iowa,1200,300,0.08
The Fox Pub,Ca51416734,6012034556,1111 I Street Modesto,California,1300,300,0.07
Raw Sushi Bistro,Ca58052825,6692735287,1200 I Street Modesto,California,1000,300,0.07
Che'root Cigar Lounge,Ca63538331,5011723639,915 10th Street Modesto,California,1400,2400,0.07
Churchkey,Ca16635124,7512363634,910 12th Street Modesto,California,1000,2300,0.07
Copper Rhino,Ca47699268,3621566524,927 10th Street Modesto,California,1100,200,0.07
Tresetti's World Caffe,Ca93284767,6473324303,927 11th Street Modesto,California,1100,100,0.07
Paladium,Ca52623985,3054690077,10th Street Modesto,California,1400,100,0.07
SpeakEasy Lounge,Ca07849386,8510270662,928 12th Street # A Modesto,California,1300,2300,0.07
The Bayou Bar and Grill,Ca54370639,7375236929,918 13th Street Modesto,California,1100,2300,0.07
Galletto Ristorante,Ca96621977,0490275802,1101 J Street Modesto,California,1300,2400,0.07
Mangos,Ca11800015,8946782307,917 J Street Modesto,California,1300,100,0.07
The Goat Bar,Ca60197411,5033767557,1005 10th Street Modesto,California,1200,2300,0.07
La Oficina Bar & Restaurant,Ca39289920,7031871097,700 H Street Modesto,California,1000,300,0.07
St. Stan's - Tap/Beer Truck - Party Kegs,Ca36151027,3592317139,1028 11th Street Modesto,California,1400,200,0.07
SURLA's,Ca96939337,3286522386,431 12th Street Modesto,California,1000,300,0.07
Dewz Restaurant,Ca67645890,1787081375,1505 J Street Modesto,California,1000,2300,0.07
The Boardroom,Ca68982752,8542320205,O. O thanks of 1528 J Street #95ouoo Modesto,California,1400,2400,0.07
El Cachon Bar,Ca72509884,2319235653,413 7th Street Modesto,California,1400,300,0.07
Minnie's Restaurant,Ca23725136,1763154731,107 McHenry Avenue Modesto,California,1100,100,0.07
Bauhaus,Ca42353865,2111578981,405 Downey Avenue Modesto,California,1200,200,0.07
Charley's Pub,No25029204,6443576510,102 Person Street Fayetteville,North Carolina,1300,200,0.06
Agora Restaurant,No28714356,8075450875,107 Person Street Fayetteville,North Carolina,1000,2400,0.06
Circa 1800,No63431037,3621067807,108 Person Street Fayetteville,North Carolina,1200,2300,0.06
Lake Gaston Brewing Co.,No02397922,2758396297,124 Hay Street Fayetteville,North Carolina,1200,100,0.06
Sugars Sports Block & Lounge,No96306549,2567920037,126 Person Street Fayetteville,North Carolina,1400,200,0.06
Huske Hardware House,No33861768,6366815103,405 Hay Street Fayetteville,North Carolina,1400,200,0.06
The TapHouse,No18388217,5000606197,407 Hay Street Fayetteville,North Carolina,1200,100,0.06
301 Wingz,No97652918,3166218744,407 North Eastern Boulevard Fayetteville,North Carolina,1000,100,0.06
The Drunk Horse Pub,No07264377,9279420151,106 South Eastern Boulevard Fayetteville,North Carolina,1300,2400,0.06
Sandpiper Seafood Restaurant,No26582727,7408285509,411 North Eastern Boulevard Fayetteville,North Carolina,1300,100,0.06
Shirley Hayes Small And Donald  Donnie And Don D. E. H. Alert1,No52635715,7534205545,216 Hedgepeth Street Fayetteville,North Carolina,1400,2400,0.06
Jane's Bar & Lounge,No48990199,4172567502,926 Ramsey Street Fayetteville,North Carolina,1000,200,0.06
Latitude 35 Bar & Grill,No69447754,3631722908,1217 Hay Street Fayetteville,North Carolina,1100,2400,0.06
Kagney's Nightclubs,No29751799,6171296824,944 Bragg Boulevard Fayetteville,North Carolina,1300,2300,0.06
Fayetteville  NC Drink Specials,No60503407,4360710923,115 Dunn Road Fayetteville,North Carolina,1300,200,0.06
The Rednecks Yacht Club,No68008723,4073693931,115 Dunn Road Fayetteville,North Carolina,1400,2300,0.06
Allstars,No38958881,5821266167,1204 Bragg Boulevard Fayetteville,North Carolina,1200,2300,0.06
Massey Hill Grill,No86815439,7894937705,1070 Southern Avenue Fayetteville,North Carolina,1400,300,0.06
Louie's Sports Pub,No45620486,2059944144,2417 Robeson Street Fayetteville,North Carolina,1100,100,0.06
Paddy's Irish Public House,No24854709,6830173458,2606 Raeford Road Fayetteville,North Carolina,1100,2400,0.06
Tower Coffee Bar and Grill,Wa03850010,6372929851,1101 Tacoma Avenue South Tacoma,Washington,1400,100,0.06
Bar NJIK,Wa48937248,2717703344,1142 Court East Tacoma,Washington,1100,2300,0.06
Allen Renaissance Club Inc,Wa39317394,6484682093,Tacoma,Washington,1300,200,0.06
The Camp Bar,Wa03804979,6365471300,1310 Tacoma Avenue South Tacoma,Washington,1200,100,0.06
Steel Creek American Whiskey Co.,Wa56971645,2766501942,1114 Broadway Tacoma,Washington,1400,2300,0.06
Dunagan Brewing Company,Wa67762544,8268390181,1126 Commerce Street Tacoma,Washington,1200,200,0.06
Steampunk Vapory Lounge,Wa81353539,5113217183,759 Saint Helens Avenue Tacoma,Washington,1000,2400,0.06
Bite,Wa43321635,8967257409,1320 Broadway Tacoma,Washington,1300,200,0.06
Bob's Bar-B-Q Pit,Wa60331382,7830163268,911 South 11th Street Tacoma,Washington,1100,2400,0.06
Club Silverstone,Wa63075157,2241366414,739 1/2 Sreet Helens Avenue Tacoma,Washington,1000,100,0.06
The Old Spaghetti Factory,Wa47352359,8914177538,1250 Pacific Avenue #101 Tacoma,Washington,1000,2400,0.06
Washington Restaurant & Bar Insurance 253-382-2100,Wa38479643,1865739537,1007 Pacific Avenue Tacoma,Washington,1000,200,0.06
1022 South J,Wa98122334,4677140732,1022 South J Street Tacoma,Washington,1400,100,0.06
The Fern Room,Wa61761476,0227263380,728 Pacific Avenue Tacoma,Washington,1000,2400,0.06
Vape Fusion TACOMA,Wa49270524,3175223141,116 South 9th Street Tacoma,Washington,1000,100,0.06
The Forum,Wa55697003,9272695296,815 Pacific Avenue A Tacoma,Washington,1200,200,0.06
Devil's Reef,Wa00304136,7733001289,706 Court C Tacoma,Washington,1000,2300,0.06
Tacoma Cabana,Wa72810170,3969577476,Pacific Avenue Tacoma,Washington,1400,200,0.06
The Office Bar & Grill On Pacific Avenue,Wa44832581,7560388985,813 Pacific Avenue Tacoma,Washington,1100,200,0.06
STINK Cheese-Meat and El Tufo Wine Bar,Wa09597076,6145240177,628 Saint Helens Avenue Tacoma,Washington,1100,2400,0.06
La Vero's Mexican Seafood & Bar,Ca09348740,1404633153,231 West 5th Street Oxnard,California,1100,200,0.07
China Square Restaurant,Ca64852210,8972983827,450 South B Street Oxnard,California,1000,2300,0.07
El Tapatio Night Club,Ca69340576,9981471820,663 South Oxnard Boulevard Oxnard,California,1200,2300,0.07
Peacock's Record Bar,Ca62541565,9872710380,333 West 4th Street Oxnard,California,1100,200,0.07
La Dolce Vita,Ca12612974,4539106988,740 South B Street Oxnard,California,1400,300,0.07
La Cascada,Ca08230989,8343412721,100 North Harrison Avenue Oxnard,California,1200,2300,0.07
Cabo Seafood Grill And Cantina,Ca33974671,8891868155,1041 South Oxnard Boulevard Oxnard,California,1000,2300,0.07
Roger's Cafe,Ca63518932,8015795451,1026 Mountain View Avenue Oxnard,California,1200,100,0.07
Long Distance Movers,Ca82055481,2779715592,Oxnard,California,1000,2400,0.07
Hide Away Bar,Ca41725223,2894018209,1251 Mercantile Street Oxnard,California,1000,100,0.07
Chinaland,Ca98588937,1745964287,543 South Ventura Road Oxnard,California,1000,2300,0.07
Thirsty Ox,Ca08316463,9351116272,640 North Ventura Road Oxnard,California,1200,2400,0.07
Bollywood Brow Bar,Ca51022056,8736680812,1660 East Gonzales Road Oxnard,California,1300,300,0.07
Buffalo Wild Wings,Ca48538764,8147772321,1600 East Gonzales Road Oxnard,California,1200,2300,0.07
Las Sirenas Bar And Grill,Ca12661993,9297214980,2091 Oxnard Boulevard Oxnard,California,1100,2300,0.07
Camelot Room,Ca00601448,3500131160,1331 West Gonzales Road Oxnard,California,1200,2300,0.07
Sam's Saloon,Ca44188395,2645677322,3129 Saviers Road Oxnard,California,1400,2400,0.07
Sea Rounder,Ca58797581,6545020132,2670 South Ventura Road Oxnard,California,1300,2300,0.07
sanir rpirer,Ca77700037,3929701931,1700 Williams Drr #340 Oxnard,California,1300,100,0.07
El Portal,Ca92522213,8620403942,8885 Sierra Avenue Fontana,California,1000,2300,0.07
Sundowner's Family Restaurant,Ca18757818,9606154217,8983 Sierra Avenue Fontana,California,1000,300,0.07
Cherp's Cocktails,Ca48622342,8761960954,8627 3841 Sierra Avenue Fontana,California,1200,100,0.07
The Fifth Lounge,Ca42939325,5624820228,16788 Arrow Boulevard Fontana,California,1400,300,0.07
Brunswick Zone Foothill Lanes,Ca65546030,0244528735,17238 East Foothill Boulevard Fontana,California,1400,2300,0.07
Del Mar Restaurant,Ca53356080,5106027097,17509 East Foothill Boulevard Fontana,California,1000,300,0.07
T-Pho Noodle & Grill,Ca89069533,3876029732,10664 Sierra Avenue Fontana,California,1200,2300,0.07
My N.Y. Pizza,Ca12966124,6770339777,15034 East Foothill Boulevard Fontana,California,1400,2300,0.07
Rodeo Bar,Ca85794986,9719990915,18666 Valley Boulevard Bloomington,California,1200,200,0.07
Davids Bike Shop,Ca95403343,8661465337,911 East Foothill Boulevard Rialto,California,1400,2300,0.07
Ziggis Cocktail Lounge,Ca32360573,8046682527,8471 Cherry Avenue Fontana,California,1200,2300,0.07
Tio's Grille & Cantina,Ca15483682,1310358595,16943 Sierra Lakes Parkway B Fontana,California,1300,300,0.07
Boston's Restaurant & Sports Bar,Ca14647693,3395742293,16927 Sierra Lakes Parkway Fontana,California,1100,2400,0.07
Starbucks,Ca23487915,4343209096,16595 Sierra Lakes Parkway Fontana,California,1100,100,0.07
Applebee's Grill + Bar,Ca35797809,8255471556,16867 Sierra Lakes Parkway Fontana,California,1400,300,0.07
Pa Ya,Ca78620510,5628872921,Silver Lake Lane Fontana,California,1100,2400,0.07
The Lakes Bar & Lounge,Ca73615588,9923870996,16600 Clubhouse Drive Fontana,California,1100,2300,0.07
Doc's Bar,Ca01294589,8578692435,142 South Riverside Avenue Rialto,California,1200,100,0.07
Raquel's Jazz Lounge,Ca89661519,4975686680,134 South Riverside Avenue Rialto,California,1100,100,0.07
Field,Ca23619889,9483975643,15965 Joe Avenue Fontana,California,1400,200,0.07
Houlihan's,Ge15655688,3753930610,800 Front Avenue Columbus,Georgia,1000,300,0.12
CIRCA Craft COCKTAILS,Ge57478453,6606655641,900 Front Avenue Columbus,Georgia,1300,2400,0.12
Club Ten,Ge36992073,7766161444,900 Front Avenue Columbus,Georgia,1300,2300,0.12
Mario's | Restaurant & Pub,Ge07266810,2847108227,1010 Broadway Columbus,Georgia,1200,200,0.12
The Tap,Ge76887090,1607629886,1024 Broadway A Columbus,Georgia,1000,300,0.12
Eighty Five,Ge30103081,5579939004,Columbus,Georgia,1200,2400,0.12
Samurai | Japanese Cuisine and Sushi Bar,Ge35532617,1868019988,1009 Broadway Columbus,Georgia,1000,2400,0.12
18th Amendment Cigar Shop,Ge96979040,5545643613,1026 Broadway Columbus,Georgia,1200,200,0.12
The Cantina Grill  Bar & Lounge,Ge45244411,9055929678,1030 Broadway Columbus,Georgia,1400,200,0.12
Scruffy Murphy's Irish Pub,Ge73396547,0102437929,1037 Broadway Columbus,Georgia,1300,200,0.12
The Hooch,Ge77621943,5564939940,1039 Broadway Columbus,Georgia,1400,100,0.12
The Cannon Brew Pub,Ge43385000,8623895155,1041 Broadway Columbus,Georgia,1000,100,0.12
Brushes and Beverages,Ge15366109,9063145503,1102 Broadway Columbus,Georgia,1000,300,0.12
Mix Ultra Lounge,Ge19936029,3956747552,1107 Broadway Columbus,Georgia,1000,2300,0.12
Martini's,Ge10014580,9055692102,1107 Broadway Columbus,Georgia,1300,100,0.12
Crowne Hookah Restaurant and Lounge,Ge46414675,1803514126,1113 Broadway Columbus,Georgia,1300,200,0.12
Flip Flops,Ge48529073,5072161756,1111 Broadway Columbus,Georgia,1400,2300,0.12
Acers Grill & Bar,Ge78909496,8730648964,101 4th Street Columbus,Georgia,1000,2300,0.12
My Boulánge,Ge63154450,3741066952,111 12th Street #101 Columbus,Georgia,1400,2400,0.12
Nonic Beer Bar & Kitchen,Ge75344122,9089924381,1239 Broadway Columbus,Georgia,1300,100,0.12
Baumhower's Restaurant RSA,Al92635083,1514308315,201 South Union Street Montgomery,Alabama,1400,300,0.03
Vintage Year,Al46397165,5922898289,405 Cloverdale Road Montgomery,Alabama,1300,200,0.03
Pine Bar Old Cloverdale,Al59871693,8354413012,Cloverdale Rd Cloverdale Road Montgomery,Alabama,1000,2400,0.03
The Village Gallery,Al20867567,5842638397,107 South Court Street Montgomery,Alabama,1100,300,0.03
Irish Bred Pub,Al00656123,8185776100,78 Dexter Avenue Montgomery,Alabama,1100,200,0.03
Cucos Mexican Cafe,Al88843861,0227937302,72 Dexter Avenue Montgomery,Alabama,1000,2300,0.03
50-50 Bar & Grill,Al72724317,1727290474,129 Montgomery Street Montgomery,Alabama,1000,300,0.03
A Touch Of Soul Cafe',Al43914101,5027378819,115 Montgomery Street Montgomery,Alabama,1200,200,0.03
CC’s Daiquiris,Al71198631,2817124205,19 Commerce Street Montgomery,Alabama,1100,300,0.03
Wet Willie's,Al63317195,7528777314,79 Commerce Street Montgomery,Alabama,1200,100,0.03
Mellow Mushroom,Al67146363,0028628327,75 Commerce Street A Montgomery,Alabama,1300,2400,0.03
La Salle Bleu Piano Bar,Al91788023,6863217662,169-199 Bibb Street Montgomery,Alabama,1000,200,0.03
Club 322,Al70041134,0795212757,322 North Lawrence Street Montgomery,Alabama,1000,100,0.03
The Exchange Bar,Al84709143,8978485869,201 Tallapoosa Street Montgomery,Alabama,1000,200,0.03
The House Restaurant,Al08944499,1657947681,201 Tallapoosa Street Montgomery,Alabama,1100,100,0.03
BARRA,Al59184478,5231947730,1408 Madison Avenue Montgomery,Alabama,1100,100,0.03
AlleyBAR,Al21792264,3542024385,166 Commerce Street Montgomery,Alabama,1200,2400,0.03
Leroy,Al41969427,2171474258,2756 Boultier Street Montgomery,Alabama,1100,200,0.03
El Rey Burrito Lounge,Al65474698,9264836464,1031 East Fairview Avenue Montgomery,Alabama,1000,2400,0.03
Aviator Bar,Al69958536,3400020619,166 Commerce Street Montgomery,Alabama,1100,200,0.03
Brunswick Zone Moreno Valley Bowl,Ca86385432,6903414524,24666 Sunnymead Boulevard Moreno Valley,California,1100,2400,0.07
Shark Bar,Ca91285074,2194633767,24811 Sunnymead Boulevard Moreno Valley,California,1400,100,0.07
Elite Weave Bar,Ca06836949,5171087741,24179 Postal Avenue Moreno Valley,California,1300,300,0.07
Papa Joe's Sports Bar,Ca40655902,7577259441,12220 Pigeon Pass Road VXY Moreno Valley,California,1100,2300,0.07
El Rodeo de Moreno Valley,Ca19284129,5484991694,24805 Alessandro Boulevard Moreno Valley,California,1000,2400,0.07
Chili's Grill & Bar,Ca37617016,8665968830,12525 Frederick Street Moreno Valley,California,1000,200,0.07
BJ's Restaurant & Brewhouse,Ca32522378,9256559804,22920 Centerpoint Drive Moreno Valley,California,1000,2300,0.07
Olive Garden Italian Restaurant,Ca30830590,8721841061,22880 Centerpoint Drive Moreno Valley,California,1100,2400,0.07
Star Buffet Grill & BBQ,Ca47735653,7284726313,23750 Alessandro Boulevard Moreno Valley,California,1100,300,0.07
Outback Steakhouse,Ca77888829,1844368126,22680 Centerpoint Drive Moreno Valley,California,1000,2400,0.07
Oishii Sushi & Teriyani,Ca69181907,9592969987,23581 Sunnymead Ranch Parkway #123 Moreno Valley,California,1400,300,0.07
Outback Steakhouse,Ca80351535,9421467328,22775 Brompton Street Moreno Valley,California,1000,2400,0.07
S Bar & Grill,Ca31320812,8555657897,23579 Sunnymead Ranch Parkway Moreno Valley,California,1400,2400,0.07
Chili's Grill & Bar,Ca79404138,6569181436,27050 Fir Avenue Moreno Valley,California,1300,300,0.07
French Bar,Ca54815118,7224589778,22500 Town Circle Moreno Valley,California,1200,300,0.07
Caliente Bar And Grill,Ca95452749,4583579948,23040 Alessandro Boulevard Moreno Valley,California,1100,300,0.07
Buffalo Wild Wings,Ca20916595,4651462138,12450 Day Street Moreno Valley,California,1400,200,0.07
Tilted Kilt Pub and Eatery,Ca54085320,7377512597,12580 Day Street Moreno Valley,California,1400,2300,0.07
Applebee's Grill + Bar,Ca57439816,7110277871,12600 Day Street Moreno Valley,California,1000,2300,0.07
Rene's,Ca65067116,5918848195,25020 Filaree Avenue Moreno Valley,California,1100,2300,0.07
Wendy's Place,Lo29222250,5307026251,861 Grimmett Drive Shreveport,Louisiana,1300,2300,0.05
Sushiko,Lo39447002,8449699242,650 Boardwalk Boulevard Bossier City,Louisiana,1300,300,0.05
Allure Ultra Lounge,Lo05332066,4032400061,451 Clyde Fant Parkway Shreveport,Louisiana,1400,2400,0.05
Hooters,Lo00964482,8474708996,545 Boardwalk Boulevard Bossier City,Louisiana,1000,200,0.05
Artipsy,Lo59978414,9637127559,450 Clyde Fant Parkway Suite 600 Shreveport,Louisiana,1200,2300,0.05
Gigi'z Martini Room,Lo16678206,2603683816,420 Commerce Street Shreveport,Louisiana,1100,200,0.05
Fatty Arbuckles Pub,Lo47596619,5625671632,450 Clyde Fant Parkway Shreveport,Louisiana,1300,100,0.05
Straycat,Lo40655616,4023040476,222 Travis Street Shreveport,Louisiana,1400,2300,0.05
Sand Bar,Lo28930978,3487270659,415 North Spring Street Shreveport,Louisiana,1100,300,0.05
Saltgrass Steak House,Lo26357269,4532810676,445 Boardwalk Boulevard Bossier City,Louisiana,1200,300,0.05
Philabusters Pub & Deli,Lo04997071,9370940663,311 Edwards Street Shreveport,Louisiana,1000,2400,0.05
The Blind Tiger,Lo33239074,7956927021,120 Texas Street Shreveport,Louisiana,1200,2300,0.05
Style Bar,Lo69567878,5165574088,205 U.S. 80 Shreveport,Louisiana,1300,2400,0.05
Royalty Cigar & Hookah Lounge,Lo64420844,9796780874,211 Texas Street Shreveport,Louisiana,1300,100,0.05
Cheesecake Bistro by Copeland's,Lo50268037,9637677162,240 Plaza loop Bossier City,Louisiana,1200,100,0.05
Noble Savage Tavern,Lo56192944,4235828618,417 Texas Street Shreveport,Louisiana,1000,100,0.05
Rhino Coffee Downtown,Lo60304502,8626843630,624 Texas Street Shreveport,Louisiana,1400,2400,0.05
Parish Taceaux,Lo84008541,9969231666,708 Texas Street Shreveport,Louisiana,1300,2300,0.05
Whiskey Roadhouse,Lo81521270,8060877125,100 Coleman Avenue Bossier City,Louisiana,1300,100,0.05
Gannett River States Pub Corporation,Lo88792092,8931018318,222 Lake Street Shreveport,Louisiana,1300,100,0.05
Tacos,Il42231076,2850021999,Aurora,Illinois,1200,200,0.1
The Web Tavern,Il86222326,3191608791,134 West Downer Place Aurora,Illinois,1200,100,0.1
Taqueria El Tio,Il63812961,1706038830,81 South River Street Aurora,Illinois,1400,2400,0.1
Gillerson's Grubbery,Il61962469,5919456489,33 West New York Street Aurora,Illinois,1000,2400,0.1
Ballydoyle,Il25516706,6039229902,28 West New York Street Aurora,Illinois,1100,100,0.1
Poster Contest,Il06645729,1433256991,32 South Stolp Avenue Aurora,Illinois,1000,2300,0.1
Producer Lounge,Il29214924,0601948474,1 West New York Street Aurora,Illinois,1000,2300,0.1
Center Stage,Il30025291,6957994012,1 West New York Street Aurora,Illinois,1300,300,0.1
Miss Lee's,Il14424141,7985327212,215 East Galena Boulevard Aurora,Illinois,1000,2400,0.1
Two Brothers Roundhouse,Il45602982,7813043739,205 North Broadway Aurora,Illinois,1000,200,0.1
The Corner,Il20696930,0462849747,501 South River Street Aurora,Illinois,1300,300,0.1
Brilliant Spirit Enterprises,Il20843829,2264406032,438 Avon Street Aurora,Illinois,1000,2300,0.1
La Fuerza Versatil,Il87800765,0599490468,606 Fulton Street # 1 Aurora IL 60505 Aurora,Illinois,1100,2300,0.1
Luigi's Pizza & Fun Center,Il47146226,2893490538,5512 732 Prairie Street Aurora,Illinois,1000,2300,0.1
De King's Tavern,Il01677286,9920247153,833 Aurora Avenue Aurora,Illinois,1100,200,0.1
