Tin Roof,Mi82252378,2149210474,1000 Clark Avenue St. Louis,Missouri,1300,300,0.04
The Crack Fox,Mi07946060,0448156870,1114 Olive Street St. Louis,Missouri,1000,300,0.04
Wheelhouse Downtown,Mi75405500,5096716398,1000 Spruce Street St. Louis,Missouri,1300,2400,0.04
Start Bar,Mi14974551,0715102189,1000 Spruce Street St. Louis,Missouri,1300,300,0.04
The Thaxton,Mi17528558,2095681932,2001 1009 Olive Street St. Louis,Missouri,1000,200,0.04
Jack Patrick's Bar & Grill,Mi30024653,0805309979,1000 Olive Street St. Louis,Missouri,1100,200,0.04
Thaxton Speakeasy,Mi54601764,8279610648,1009 Olive Street St. Louis,Missouri,1200,2400,0.04
Tiny Bar,Mi39689888,8323308865,1008 Locust Street St. Louis,Missouri,1200,200,0.04
Bridge Tap House & Wine Bar,Mi04380420,3049216867,1004 Locust Street St. Louis,Missouri,1000,200,0.04
The Boom Boom Room,Mi71427894,1205747610,500 North 14th Street St. Louis,Missouri,1300,100,0.04
Lucas Park Grille,Mi24435799,2342255619,1234 Washington Avenue St. Louis,Missouri,1400,100,0.04
Hair of the Dog,Mi89797722,4706764595,1212 Washington Avenue St. Louis,Missouri,1000,2300,0.04
Flannery's Irish Pub,Mi27183266,9886788582,1324 Washington Avenue St. Louis,Missouri,1400,100,0.04
Copia Wine Bar,Mi12640776,7852576825,1122 Washington Avenue St. Louis,Missouri,1300,300,0.04
Blood & Sand,Mi56009240,4641847593,1500 Saint Charles Street St. Louis,Missouri,1400,100,0.04
The Charles P Stanley Cigar Company and Lounge,Mi26683937,6721312657,1000 Washington Avenue St. Louis,Missouri,1300,200,0.04
Sire Restaurant,Ca84971053,6863921716,6440 Magnolia Avenue Riverside,California,1100,2400,0.07
Islands Restaurant Riverside,Ca91960622,0507617578,3645 Central Avenue Riverside,California,1300,2300,0.07
VIP Nightclub & Restaurant,Ca51133985,6839376855,3673 Merrill Avenue Riverside,California,1400,300,0.07
LA PIZZERIA,Ca57081943,2802993521,3540 Riverside Plaza Drive Riverside,California,1200,300,0.07
Unique Mobile Djs & Karaoke,Ca68411005,0722461161,Riverside,California,1300,300,0.07
Nutrition Bar New Lifestyle,Ca02555076,7944649291,4065 Saint Paul Place Riverside,California,1300,2300,0.07
W. Wolfskill,Ca40772111,9285366243,4281 Main Street Riverside,California,1400,300,0.07
The Salted Pig,Ca79202557,1316710436,3700 12th Street Riverside,California,1400,200,0.07
MTL Concert Venue And Bar,Ca87922786,0787046609,3630 University Avenue Riverside,California,1000,100,0.07
Lake Alice Trading Co,Ca35909245,9341447912,3616 University Avenue Riverside,California,1000,300,0.07
Aurea Vista Night Club and Bar,Ca14594625,0466308677,3498 University Avenue Riverside,California,1200,100,0.07
Applebee's Grill + Bar,Ca52874371,0728164483,3820 Mulberry Street Riverside,California,1200,100,0.07
Mezcal Ultra Lounge,Ca51861834,9658951603,3737 Main Street #100 Riverside,California,1400,2300,0.07
The Menagerie,Ca29010157,8576749122,3581 University Avenue Riverside,California,1100,2300,0.07
Worthington's Tavern,Ca65512934,3282350397,3587 University Avenue Riverside,California,1100,200,0.07
Pixels Bar & Eatery,Ca36459490,0942796045,3535 University Avenue Riverside,California,1200,2400,0.07
Art's Bar & Grill,Ca98596997,7582579530,3357 University Avenue Riverside,California,1400,2300,0.07
Mezcal Cantina y Cocina,Ca87870953,5307032797,3737 Main Street #100 Riverside,California,1400,2300,0.07
Cafe Sevilla of Riverside,Ca89633297,9343603901,3252 Mission Inn Avenue Riverside,California,1400,100,0.07
The Brickwood,Ca19801883,3384324840,3653 Main Street Riverside,California,1200,200,0.07
Timmae’s Snack Bar,Te95073677,5278857521,Corpus Christi,Texas,1000,100,0.08
The Gold Fish,Te65878037,1783430256,724 North Mesquite Street Corpus Christi,Texas,1000,200,0.08
House of Rock,Te98002241,6125845916,511 Starr Street Corpus Christi,Texas,1000,2400,0.08
Rockit's Whiskey Bar & Saloon,Te21605635,6891714062,709 North Chaparral Street Corpus Christi,Texas,1300,200,0.08
Mesquite Street Pizza and Pasta Co.,Te50067199,8795884105,617 North Mesquite Street Corpus Christi,Texas,1000,300,0.08
Flanagan's Downtown,Te99409490,1998476889,417 Starr Street Corpus Christi,Texas,1100,100,0.08
BUS Bar Under the Sun,Te29991448,2239545172,702 North Chaparral Street Corpus Christi,Texas,1200,300,0.08
Mulligan's Pub,Te43201817,0284521014,621 North Chaparral Street Corpus Christi,Texas,1400,200,0.08
Hank's New Lounge,Te61650105,3141099512,419 Peoples Street Corpus Christi,Texas,1200,2400,0.08
The Grub Pub,Te50339996,1336418695,601 North Chaparral Street Corpus Christi,Texas,1000,200,0.08
Bella Luna Downtown,Te14024642,4941449405,429 Schatzell Street Corpus Christi,Texas,1100,2300,0.08
Infinite,Te95999703,0566417686,510 North Chaparral Street Corpus Christi,Texas,1400,100,0.08
Rehab Karaoke,Te15070487,0084316466,512 North Chaparral Street Corpus Christi,Texas,1300,2400,0.08
Cassidy's Irish Pub,Te58388644,3604536543,601 North Water Street Corpus Christi,Texas,1100,100,0.08
Crawdaddy's,Te93166639,7794220624,317 North Mesquite Street Corpus Christi,Texas,1000,300,0.08
Bourbon St. Sports Bar,Te69157295,1034218628,054000130040 Corpus Christi,Texas,1000,2400,0.08
Rebel Toad Brewing Co.,Te48821362,8829364507,425 William Street Corpus Christi,Texas,1300,300,0.08
The Exchange - Corpus Christi,Te26119773,4006387102,224 North Mesquite Street Corpus Christi,Texas,1200,100,0.08
Executive Surf Club,Te79692173,4885901283,306 North Chaparral Street Corpus Christi,Texas,1300,200,0.08
Twisted Saloon,Te92352965,9761922789,218 North Chaparral Street Corpus Christi,Texas,1300,2300,0.08
Cats Den,Ke52136075,8959340678,160 Avenue of Champions Lexington,Kentucky,1000,200,0.11
Crumzz Bar and Grill,Ke99220386,4266286195,395 South Limestone #110 Lexington,Kentucky,1400,100,0.11
Pazzo's Pizza Pub,Ke19602372,4991456952,385 South Limestone Lexington,Kentucky,1000,200,0.11
Two Keys Tavern,Ke45558617,8595142614,333 South Limestone Lexington,Kentucky,1000,200,0.11
Signature Wine & Liquor,Ke37819924,0853695687,325 South Limestone Lexington,Kentucky,1100,200,0.11
The Other Bar,Ke33455418,9665905456,319 South Limestone Lexington,Kentucky,1100,2400,0.11
Paddock Bar & Patio,Ke41397783,6224342616,319 South Limestone # B Lexington,Kentucky,1000,300,0.11
Mellow Mushroom,Ke73908560,2370611697,503 South Upper Street Lexington,Kentucky,1200,100,0.11
Tin Roof,Ke50009519,5110169322,303 South Limestone Lexington,Kentucky,1300,2400,0.11
QDOBA Mexican Eats,Ke35093009,3586809541,265 Avenue of Champions Unit 100 Lexington,Kentucky,1100,200,0.11
Prince Hookah lounge,Ke86279438,0405012570,555 South Limestone Lexington,Kentucky,1200,300,0.11
BurgerFi,Ke71527808,2342923301,391 Rose Street Lexington,Kentucky,1100,100,0.11
Coliseum Liquors,Ke75329785,6263518895,379 Rose Street Lexington,Kentucky,1000,200,0.11
Rocks Bourbon Bar,Ke76613427,6349205426,319 Cedar Street 2nd Floor Lexington,Kentucky,1000,300,0.11
Soundbar,Ke72428204,1745456635,208 South Limestone Lexington,Kentucky,1200,2300,0.11
Ole Hookers,Ke78145936,2789810241,205 South Limestone Lexington,Kentucky,1100,100,0.11
McCarthy's Irish Bar,Ke01518397,9822365838,117 South Upper Street Lexington,Kentucky,1200,200,0.11
Spiders Well,Ke15179800,8232780158,113 South Upper Street Lexington,Kentucky,1100,2300,0.11
NAT'S,Ke54039280,7568350680,111 South Upper Street Lexington,Kentucky,1300,100,0.11
Player's Lounge In Urban,Ke69127413,7322462418,230 West Main Street Lexington,Kentucky,1000,2400,0.11
The Tap Room,Pe59526975,2658941254,555 Grant Street Pittsburgh,Pennsylvania,1100,300,0.04
The Terrace Room,Pe61387765,5114214671,530 William Penn Place Pittsburgh,Pennsylvania,1400,2300,0.04
QDOBA Mexican Eats,Pe16155333,3245576544,601 Grant Street Pittsburgh,Pennsylvania,1300,100,0.04
Wigle Whiskey Tasting Room and Bottle Shop,Pe37109759,6711676641,1820 530 William Penn Place #2 Pittsburgh,Pennsylvania,1000,300,0.04
The Speakeasy,Pe27431260,8631398947,530 William Penn Place Pittsburgh,Pennsylvania,1100,200,0.04
Biergarten,Pe79535180,6562669094,620 William Penn Place Pittsburgh,Pennsylvania,1200,2300,0.04
The Commoner,Pe75225749,9216417115,458 Strawberry Way Pittsburgh,Pennsylvania,1400,300,0.04
The Carlton Restaurant,Pe24918507,2772191288,500 Grant Street Pittsburgh,Pennsylvania,1000,2300,0.04
Eddie V's Prime Seafood,Pe68085130,6431064174,501 Grant Street Pittsburgh,Pennsylvania,1400,100,0.04
Bigelow Grille,Pe03487918,5921043109,1 Bigelow Square Pittsburgh,Pennsylvania,1000,300,0.04
Blend Bar with Davidoff Cigars,Pe03234650,4550731309,Koppers Building 436 Seventh Avenue Pittsburgh,Pennsylvania,1300,100,0.04
Crafted North,Pe05041926,4195054219,112 Washington Place Pittsburgh,Pennsylvania,1000,2300,0.04
Steelhead Brasserie and Wine Bar,Pe25746642,9384236986,112 Washington Place Pittsburgh,Pennsylvania,1300,200,0.04
There Ultra Lounge,Pe21749262,1477654646,3701 931 Liberty Avenue Pittsburgh,Pennsylvania,1200,2400,0.04
941 Saloon,Pe35755959,3478981885,941 Liberty Avenue #1 Pittsburgh,Pennsylvania,1100,2400,0.04
QDOBA Mexican Eats,Pe60350259,6510239123,808 Liberty Avenue Pittsburgh,Pennsylvania,1200,300,0.04
Tilden,Pe45185992,8959509239,941 Liberty Avenue Pittsburgh,Pennsylvania,1400,300,0.04
McCormick & Schmick's Seafood & Steaks,Pe26648927,3836043268,301 Fifth Avenue Pittsburgh,Pennsylvania,1100,2400,0.04
Images Bar,Pe30511270,1615320508,965 Liberty Avenue Pittsburgh,Pennsylvania,1200,100,0.04
City Brew Tours Pittsburgh,Pe54904286,4983118378,112 Washington Place Pittsburgh,Pennsylvania,1000,2400,0.04
Whale's Tail,Al99700571,0848592902,939 West 5th Avenue Anchorage,Alaska,1300,2400,0.11
Bill's bar,Al96731462,2353481879,939 West 5th Avenue Anchorage,Alaska,1100,300,0.11
Downtown Wine & Spirits,Al46014517,9331469643,930 West 5th Avenue Anchorage,Alaska,1100,2300,0.11
LED Ultra Lounge & Grill,Al31211776,1626936677,901 West 6th Avenue Anchorage,Alaska,1000,300,0.11
Pioneer Bar,Al03161166,1021127176,739 West 4th Avenue Anchorage,Alaska,1300,2400,0.11
Glacier Brewhouse,Al38587522,6637505688,737 West 5th Avenue #110 Anchorage,Alaska,1000,2300,0.11
The Gaslight Bar,Al51733768,2523766078,721 West 4th Avenue Anchorage,Alaska,1100,2400,0.11
Simon & Seafort's,Al52290223,9385152016,420 L Street Anchorage,Alaska,1100,300,0.11
Orso,Al73832061,4247697101,737 West 5th Avenue Anchorage,Alaska,1200,200,0.11
Darwin's Theory,Al17903729,4550219931,426 G Street Anchorage,Alaska,1300,300,0.11
Solstice Bar & Grill,Al76351777,3879711043,720 West 5th Avenue Anchorage,Alaska,1000,2400,0.11
Crush Wine Bistro & Cellar,Al89742136,3353462430,328 G Street Anchorage,Alaska,1000,300,0.11
49th State Brewing Co - Anchorage,Al91563272,8955452245,717 West 3rd Avenue Anchorage,Alaska,1300,100,0.11
McGinley's Pub,Al46400402,0336358238,645 G Street Ste 101 Anchorage,Alaska,1400,200,0.11
Humpy's Great Alaskan Alehouse,Al24554159,9871156971,610 West 6th Avenue Anchorage,Alaska,1200,2400,0.11
F Street Station,Al97380686,8413221273,325 F Street Anchorage,Alaska,1200,2400,0.11
Bootleggers,Al93434556,1755471358,612 F Street Anchorage,Alaska,1400,300,0.11
Haute Quarter Grill,Al68753197,1895680626,525 West 4th Avenue Anchorage,Alaska,1400,100,0.11
Brown Bag Sandwich Co.,Al98483172,9822260237,535 West 3rd Avenue Anchorage,Alaska,1200,2300,0.11
Bruins Bar,Al35696264,4107576913,500 West 3rd Avenue Anchorage,Alaska,1000,2300,0.11
Mr. D's Pizza and Pub,Ca00780306,8576534075,122 East Oak Street Stockton,California,1000,300,0.07
Veterans of Foreign Wars Luneta Post 52,Ca56161181,3772755351,513 North Center Street Stockton,California,1100,200,0.07
Taps Bar N Grill,Ca81837931,3280986552,222 North El Dorado Street Stockton,California,1300,100,0.07
2 Table Fusion Grill,Ca29357645,6881180195,209 Channel Street Stockton,California,1200,200,0.07
Delta Bistro & Lounge,Ca72697870,7109986653,110 West Fremont Street Stockton,California,1000,2300,0.07
Misaki Sushi & Bar,Ca87788140,7588650904,222 North El Dorado Street M Stockton,California,1000,300,0.07
FedEx,Ca78827825,5408160786,5655 Hood Way Tracy,California,1200,100,0.07
Terrace Bar,Ca99533903,1004189400,Stockton,California,1200,2300,0.07
Deliberation Room,Ca48682704,3244458097,19 North California Street Stockton,California,1300,100,0.07
Weber Inn,Ca82225274,4263830245,548 East Weber Avenue Stockton,California,1000,300,0.07
