Harwood Tavern Sports Bar - The Best Patio In Downtown Dallas,Get Together,2.159999999999997
District,Get Together,2.169999999999997
Midnight Rambler,Get Together,2.1799999999999966
CBD Provisions,Get Together,2.1899999999999964
One Eyed Penguin,Get Together,2.199999999999996
City Tavern,Get Together,2.209999999999996
Bourbon & Banter,Get Together,2.2199999999999958
The Woolworth,Get Together,2.2299999999999955
Liquid,Get Together,2.2399999999999953
Flames Eatery & Bar,Get Together,2.249999999999995
ENSO Bar & Nightclub,Get Together,2.259999999999995
ISO Beers Beer Bar & Bottle Shop,Get Together,2.2699999999999947
Dive Bar,Get Together,2.2799999999999945
Chacho's,Get Together,2.2899999999999943
San Patricios,Get Together,2.299999999999994
The Cinebar,Get Together,2.309999999999994
Tres Gringos Cabo Cantina,Get Together,2.3199999999999936
Bar Safe Interactive,Get Together,2.3299999999999934
Cloudz Hookah Lounge,Get Together,2.339999999999993
Fuz Bar & Grill,Get Together,2.349999999999993
Nomikai,Get Together,2.3599999999999928
Knife and fork,Get Together,2.3699999999999926
Terrace59,Get Together,2.3799999999999923
HandleBar,Get Together,2.389999999999992
Paragon Central Hotel & Sky Bar,Get Together,2.399999999999992
Garage,Get Together,2.4099999999999917
1886 Cafe & Bakery,Get Together,2.4199999999999915
Swift's Attic,Get Together,2.4299999999999913
Parker Jazz Club,Get Together,2.439999999999991
Elephant Room,Get Together,2.449999999999991
Rock Bottom Restaurant & Brewery,Get Together,2.4599999999999906
Winner’s Circle Pub  Grille & OTB,Get Together,2.4699999999999904
Tastings - A Wine Experience,Get Together,2.47999999999999
Buffalo Wild Wings,Get Together,2.48999999999999
McCormick & Schmick's Seafood & Steaks,Get Together,2.49999999999999
120 West,Get Together,2.5099999999999896
ICON Lounge,Get Together,2.5199999999999894
O'Reilly's Irish Bar,Get Together,2.529999999999989
Rebar Indy,Get Together,2.539999999999989
Burrito Gallery Downtown,Get Together,2.5499999999999887
The Volstead,Get Together,2.5599999999999885
Breezy Jazz Club,Get Together,2.5699999999999883
Zodiac Bar & Grill,Get Together,2.579999999999988
Cocktails Martinis Lounge,Get Together,2.589999999999988
Dos Gatos,Get Together,2.5999999999999877
Cowford Chophouse,Get Together,2.6099999999999874
Bay Street Bar and Grill,Get Together,2.6199999999999872
Element Bistro & Craft Bar,Get Together,2.629999999999987
Cocktails & Bone Marrow,Get Together,2.639999999999987
Mr. Tipple's Recording Studio,Get Together,2.6499999999999866
Forgery Bar,Get Together,2.6599999999999864
B-Side,Get Together,2.669999999999986
Hôtel Biron,Get Together,2.679999999999986
Otoro Sushi,Get Together,2.6899999999999857
Hayes Street Grill,Get Together,2.6999999999999855
Poor Boys San Francisco Pub Tours,Get Together,2.7099999999999853
Plaza Restaurant and Lounge,Get Together,2.719999999999985
Burgerim,Get Together,2.729999999999985
Arepazo Latin Grill,Get Together,2.7399999999999847
Mo Joe Lounge,Get Together,2.7499999999999845
Tip Top Kitchen & Cocktails,Get Together,2.7599999999999842
The Keep,Get Together,2.769999999999984
The Citizens Trust,Get Together,2.779999999999984
The Goat,Get Together,2.7899999999999836
El Camino Inn,Get Together,2.7999999999999834
Eddie V's Prime Seafood,Get Together,2.809999999999983
Coin Bar,Get Together,2.819999999999983
Trade Restaurant and Bar,Get Together,2.8299999999999828
The Bottle Shop,Get Together,2.8399999999999825
Hooters,Get Together,2.8499999999999823
QDOBA Mexican Eats,Get Together,2.859999999999982
McCormick & Schmick's Seafood & Steaks,Get Together,2.869999999999982
Vapiano Charlotte,Get Together,2.8799999999999817
SIP,Get Together,2.8899999999999815
Connolly's On Fifth,Get Together,2.8999999999999813
The Local,Get Together,2.909999999999981
Del Frisco's Grille,Get Together,2.919999999999981
Flying Saucer,Get Together,2.9299999999999806
Bird Café,Get Together,2.9399999999999804
Vidalias,Get Together,2.94999999999998
Scat Jazz Lounge,Get Together,2.95999999999998
Reata,Get Together,2.9699999999999798
Red Goose Saloon,Get Together,2.9799999999999796
Pete's Dueling Piano Bar,Get Together,2.9899999999999793
Taverna Ft.Worth,Get Together,2.999999999999979
The Whisky Parlor,Get Together,3.009999999999979
Grand Trunk Pub,Get Together,3.0199999999999787
Checker Bar Detroit,Get Together,3.0299999999999785
Greenwich Time Pub,Get Together,3.0399999999999783
THE KEEP,Get Together,3.049999999999978
Caucus Club Detroit,Get Together,3.059999999999978
Maru Sushi & Grill,Get Together,3.0699999999999776
Garden Pub,Get Together,3.0799999999999774
Legends,Get Together,3.089999999999977
Standby,Get Together,3.099999999999977
Chicken Coop Bar,Get Together,3.109999999999977
L & J Cafe,Get Together,3.1199999999999766
LQ New York,Get Together,3.1299999999999764
Jacky's Sports Bar,Get Together,3.139999999999976
Adrian's Cocktail Lounge,Get Together,3.149999999999976
Alta Vista Lounge,Get Together,3.1599999999999757
MetalGround,Get Together,3.1699999999999755
Palace Bar,Get Together,3.1799999999999753
5 Points Bistro,Get Together,3.189999999999975
EL CALICO BAR,Get Together,3.199999999999975
The District Pub & Kitchen,Get Together,3.2099999999999747
Joe Vinny & Bronsons Bohemian Cafe,Get Together,3.2199999999999744
Westy's,Get Together,3.2299999999999742
McEwens,Get Together,3.239999999999974
Bardog Tavern,Get Together,3.249999999999974
Russwood Park Sports Bar & Grill,Get Together,3.2599999999999736
Paddy's Memphís Pub,Get Together,3.2699999999999734
The Pocket,Get Together,3.279999999999973
Memphis Sounds,Get Together,3.289999999999973
Kooky Canuck,Get Together,3.2999999999999727
Memphis Sounds Lounge,Get Together,3.3099999999999725
Belle Tavern,Get Together,3.3199999999999723
Tamp and Tap,Get Together,3.329999999999972
Seattle Bar,Get Together,3.339999999999972
The Lodge Sports Grille,Get Together,3.3499999999999717
Trace,Get Together,3.3599999999999715
Metropolitan Grill,Get Together,3.3699999999999712
Juno,Get Together,3.379999999999971
Purple Cafe and Wine Bar,Get Together,3.389999999999971
The Capital Grille,Get Together,3.3999999999999706
The Bistro,Get Together,3.4099999999999704
The Brooklyn Seafood  Steak & Oyster House,Get Together,3.41999999999997
Dog Catches Rabbit Pub LLC,Get Together,3.42999999999997
Hagerty's Sports Bar,Get Together,3.4399999999999697
Heartwood Provisions,Get Together,3.4499999999999695
Fado Irish Pub,Get Together,3.4599999999999693
Bad Bishop,Get Together,3.469999999999969
Sports grill,Get Together,3.479999999999969
The Greedy Hamster,Get Together,3.4899999999999687
Bar Red,Get Together,3.4999999999999685
16Mix,Get Together,3.5099999999999683
Yard House,Get Together,3.519999999999968
Territory Kitchen + Bar,Get Together,3.529999999999968
Hard Rock Cafe,Get Together,3.5399999999999676
Maggiano's Little Italy,Get Together,3.5499999999999674
Coyote Ugly,Get Together,3.559999999999967
Earls Kitchen + Bar,Get Together,3.569999999999967
For The Win,Get Together,3.5799999999999668
Quill at The Jefferson,Get Together,3.5899999999999666
Plume,Get Together,3.5999999999999663
Bar Rouge,Get Together,3.609999999999966
Avenue Cafe & Lounge,Get Together,3.619999999999966
Coors Brewery Co,Get Together,3.6299999999999657
Iron Gate Restaurant,Get Together,3.6399999999999655
La Boum,Get Together,3.6499999999999653
Duke's Grocery,Get Together,3.659999999999965
The Bar at P Street,Get Together,3.669999999999965
Rosebar Lounge,Get Together,3.6799999999999646
Edgar,Get Together,3.6899999999999644
The Patios,Get Together,3.699999999999964
Wachusett Brewing Company Boston Brew Yard,Get Together,3.709999999999964
The Kinsale Irish Pub & Restaurant,Get Together,3.719999999999964
Sons of Boston,Get Together,3.7299999999999636
Blackstone Grill,Get Together,3.7399999999999634
Paddy O's,Get Together,3.749999999999963
The Bell In Hand Tavern,Get Together,3.759999999999963
Sterling’s,Get Together,3.7699999999999627
The Point,Get Together,3.7799999999999625
Red Apple Farm @ Boston Public Market,Get Together,3.7899999999999623
Salty Dog Seafood Grille and Bar,Get Together,3.799999999999962
Durty Nelly's,Get Together,3.809999999999962
McCormick & Schmick's Seafood & Steaks,Get Together,3.8199999999999616
Blend Bar with Davidoff Cigars,Get Together,3.8299999999999614
The Library,Get Together,3.8399999999999612
Frothy Monkey,Get Together,3.849999999999961
Craft Bar & Bistro,Get Together,3.859999999999961
The Bridge,Get Together,3.8699999999999606
Mile End Delicatessen,Get Together,3.8799999999999604
The Standard At The Smith House,Get Together,3.88999999999996
Rare Bird,Get Together,3.89999999999996
Alley Taps,Get Together,3.9099999999999597
Bourbon Street Blues and Boogie Bar,Get Together,3.9199999999999595
Tavern at Bobby,Get Together,3.9299999999999593
Skull's Rainbow Room,Get Together,3.939999999999959
Ms. Kelli's Karaoke Bar,Get Together,3.949999999999959
Gentleman's clubs,Get Together,3.9599999999999587
The Sidebar Tavern,Get Together,3.9699999999999585
Brasserie 10 South,Get Together,3.9799999999999582
Oxygen Ultra Lounge,Get Together,3.989999999999958
Chez Hugo,Get Together,3.999999999999958
Peter's Pour House,Get Together,4.009999999999958
Kings & Diamonds,Get Together,4.019999999999958
Supano's Prime Steakhouse  Seafood & Pasta,Get Together,4.029999999999958
The Water Street Tavern,Get Together,4.039999999999957
Midway Bar,Get Together,4.049999999999957
Clock Restoration Bar & Kitchen,Get Together,4.059999999999957
The China Room,Get Together,4.069999999999957
B & O American Brasserie,Get Together,4.0799999999999566
Vast,Get Together,4.089999999999956
Abuelo's Mexican Restaurant,Get Together,4.099999999999956
Hudsons Public House,Get Together,4.109999999999956
Bricktown Brewery,Get Together,4.119999999999956
Zio's Italian Kitchen,Get Together,4.1299999999999555
Tipsy Tiki,Get Together,4.139999999999955
Put a Cork in It,Get Together,4.149999999999955
Bourbon Raw,Get Together,4.159999999999955
PBR Louisville: A Cowboy Bar,Get Together,4.169999999999955
TGI Fridays,Get Together,4.179999999999954
Goose Island Beer Bridge,Get Together,4.189999999999954
Sports & Social Club,Get Together,4.199999999999954
Pizza Bar Louisville,Get Together,4.209999999999954
Downtown Sports  LLC,Get Together,4.219999999999954
Eddie Merlot's Prime Aged Beef & Seafood,Get Together,4.229999999999953
Brendon's Catch 23,Get Together,4.239999999999953
Third Street Dive,Get Together,4.249999999999953
Little Bird Bistro,Get Together,4.259999999999953
Mary's Club,Get Together,4.2699999999999525
Mi Mero Mole,Get Together,4.279999999999952
Santeria,Get Together,4.289999999999952
Bailey's Taproom,Get Together,4.299999999999952
Fifth Avenue Night Lounge,Get Together,4.309999999999952
The Upper Lip,Get Together,4.319999999999951
The Independent Sports Bar & Grill,Get Together,4.329999999999951
The Palm Court,Get Together,4.339999999999951
The Big Legrowlski,Get Together,4.349999999999951
El Gaucho Portland,Get Together,4.359999999999951
Park on Fremont,Get Together,4.36999999999995
Vanguard Lounge,Get Together,4.37999999999995
Gold Spike,Get Together,4.38999999999995
Beauty Bar Las Vegas,Get Together,4.39999999999995
Le Thai,Get Together,4.4099999999999495
The Smashed Pig,Get Together,4.419999999999949
Commonwealth,Get Together,4.429999999999949
Mickie Finnz Fish House & Bar,Get Together,4.439999999999949
East Town Kitchen & Bar,Get Together,4.449999999999949
Cubanitas,Get Together,4.4599999999999485
LUCID Light Lounge,Get Together,4.469999999999948
618 Live on Water,Get Together,4.479999999999948
Bad Genie,Get Together,4.489999999999948
Belmont Tavern,Get Together,4.499999999999948
Laru Ni Hati Hair Salon and Wine Bar,Get Together,4.509999999999947
Matanza Beer Kitchen Nob Hill,Get Together,4.519999999999947
Two Fools Tavern,Get Together,4.529999999999947
Gecko's Nob Hill,Get Together,4.539999999999947
Nob Hill | Bar & Grill,Get Together,4.5499999999999465
Imbibe Nob Hill,Get Together,4.559999999999946
Bistronomy B2B,Get Together,4.569999999999946
Canvas Artistry,Get Together,4.579999999999946
Zinc Wine Bar & Bistro,Get Together,4.589999999999946
Safari Grill,Get Together,4.5999999999999455
Silver Room,Get Together,4.609999999999945
Native Grill & Wings,Get Together,4.619999999999945
Starbucks,Get Together,4.629999999999945
Casa Film Bar,Get Together,4.639999999999945
The 1925 Bar & Grill,Get Together,4.649999999999944
Izumi Sushi  Seafood & Bar,Get Together,4.659999999999944
Trident Grill,Get Together,4.669999999999944
1702 Craft Beer and Pizza,Get Together,4.679999999999944
Audubon Bar,Get Together,4.6899999999999435
Small Change Bass Club,Get Together,4.699999999999943
HoP PK,Get Together,4.709999999999943
Kocky’s Bar & Grill,Get Together,4.719999999999943
Tioga-Sequoia Brewing Company Beer Garden,Get Together,4.729999999999943
Alibi,Get Together,4.7399999999999425
Tattooshop,Get Together,4.749999999999942
Fulton 55,Get Together,4.759999999999942
The Red Lantern,Get Together,4.769999999999942
705 xxxtra black ink.,Get Together,4.779999999999942
La Fiesta bar,Get Together,4.789999999999941
Veni Vidi Vici,Get Together,4.799999999999941
Full Circle Brewing Co.,Get Together,4.809999999999941
Pinot Wine Bar and Bistro,Get Together,4.819999999999941
Ancho Mexican Grill,Get Together,4.829999999999941
Pre Flite Lounge,Get Together,4.83999999999994
Chambers Room,Get Together,4.84999999999994
Coin-Op Game Room,Get Together,4.85999999999994
Claim Jumper Restaurants,Get Together,4.86999999999994
Malt & Mash Irish Pub,Get Together,4.8799999999999395
Blue Prynt,Get Together,4.889999999999939
Tiger Bar and Restaurant,Get Together,4.899999999999939
Henry's Lounge,Get Together,4.909999999999939
Dive Bar,Get Together,4.919999999999939
District 30,Get Together,4.929999999999938
Fizz Champagne & Bubbles Bar,Get Together,4.939999999999938
Flibber,Get Together,4.949999999999938
Walk Way Long Beach,Get Together,4.959999999999938
The Vapor Underground,Get Together,4.969999999999938
Joe R's Cigars,Get Together,4.979999999999937
Agaves kitchen | tequila,Get Together,4.989999999999937
Gaucho Grill,Get Together,4.999999999999937
La Traviata,Get Together,5.009999999999937
George's Greek Cafe,Get Together,5.0199999999999365
Cafe Sevilla,Get Together,5.029999999999936
The Harbor,Get Together,5.039999999999936
The 4th Horseman,Get Together,5.049999999999936
L'Opera Italian Restaurant,Get Together,5.059999999999936
Howl at the Moon Kansas City,Get Together,5.0699999999999354
Pizza Bar,Get Together,5.079999999999935
McFadden's Sports Saloon,Get Together,5.089999999999935
McFadden's Sport Saloon,Get Together,5.099999999999935
Flying Saucer Draught Emporium,Get Together,5.109999999999935
Leinenkugel's KC,Get Together,5.119999999999934
Angel's Rock Bar,Get Together,5.129999999999934
Mosaic,Get Together,5.139999999999934
No Other Pub by Sporting KC,Get Together,5.149999999999934
The Dubliner,Get Together,5.1599999999999335
Burger King,Get Together,5.169999999999933
Bar Louie,Get Together,5.179999999999933
Yard House,Get Together,5.189999999999933
Cabo Tequila Bar,Get Together,5.199999999999933
Oro Brewing Company,Get Together,5.2099999999999325
Centennial Grill,Get Together,5.219999999999932
il Vinaio,Get Together,5.229999999999932
Cellar Pub,Get Together,5.239999999999932
Gabby's Sports Bar and Grill,Get Together,5.249999999999932
Native Grill & Wings - Mesa Drive,Get Together,5.259999999999931
Los Dos Molinos,Get Together,5.269999999999931
Mesa Drummer,Get Together,5.279999999999931
Kiland,Get Together,5.289999999999931
Hook Up Cafe,Get Together,5.2999999999999305
Doc Taylor's Restaurant,Get Together,5.30999999999993
Surf Bar and Grill,Get Together,5.31999999999993
Abbey Road Pub & Restaurant,Get Together,5.32999999999993
Beachside Social,Get Together,5.33999999999993
H Bar,Get Together,5.3499999999999295
Repeal Bourbon & Burgers,Get Together,5.359999999999929
Sandbar Pizza & Grill,Get Together,5.369999999999929
The Edge,Get Together,5.379999999999929
Future,Get Together,5.389999999999929
Aroma Paradise Bar,Get Together,5.399999999999928
Kenny's Alley,Get Together,5.409999999999928
Artisans Bar & Gallery,Get Together,5.419999999999928
55th & Park Restaurant & Lounge,Get Together,5.429999999999928
Signature Lounge,Get Together,5.439999999999928
Milk & Honey Bartending,Get Together,5.449999999999927
Sweet Auburn Seafood,Get Together,5.459999999999927
Smoke Ring,Get Together,5.469999999999927
Springs Orleans,Get Together,5.479999999999927
The Ute & Yeti,Get Together,5.4899999999999265
Johnny Martin's Car Central,Get Together,5.499999999999926
Jack Quinn's Irish Pub and Restaurant,Get Together,5.509999999999926
Brewer's Republic,Get Together,5.519999999999926
The Melting Pot,Get Together,5.529999999999926
Gasoline Alley,Get Together,5.539999999999925
The Thirsty Parrot Bar & Grill,Get Together,5.549999999999925
J. Coco,Get Together,5.559999999999925
O'Leaver's Pub,Get Together,5.569999999999925
Rathskeller Bier Haus,Get Together,5.579999999999925
Pitch Pizzeria,Get Together,5.589999999999924
Dundee Cork & Bottle,Get Together,5.599999999999924
Dell Enterprises Inc,Get Together,5.609999999999924
Dario's Brasserie,Get Together,5.619999999999924
Jambo Cat,Get Together,5.6299999999999235
Landmark Tavern,Get Together,5.639999999999923
The Architect Bar & Social House,Get Together,5.649999999999923
The Raleigh Times,Get Together,5.659999999999923
The Anchor Bar,Get Together,5.669999999999923
FOUNDATION,Get Together,5.6799999999999224
Pizza La Stella,Get Together,5.689999999999922
Trophy Brewing Tap and Table,Get Together,5.699999999999922
Coglin's Raleigh,Get Together,5.709999999999922
Mecca Restaurant,Get Together,5.719999999999922
Fox Liquor Bar,Get Together,5.729999999999921
The Arketekt by Aficionados,Get Together,5.739999999999921
SLS Brickell Hotel & Residence,Get Together,5.749999999999921
Tabhu,Get Together,5.759999999999921
BLUME Nightclub,Get Together,5.7699999999999205
Batch Gastropub: Miami,Get Together,5.77999999999992
Casa De Montecristo by Prime Cigar & Whiskey Bar,Get Together,5.78999999999992
Gyu-Kaku Japanese BBQ,Get Together,5.79999999999992
Rik Rak Salon,Get Together,5.80999999999992
Seven Met Suites,Get Together,5.8199999999999195
The Golden Bull Bar,Get Together,5.829999999999919
Venue Oakland,Get Together,5.839999999999919
Analog,Get Together,5.849999999999919
Awaken Cafe,Get Together,5.859999999999919
Radio,Get Together,5.869999999999918
The Hatch,Get Together,5.879999999999918
The Layover,Get Together,5.889999999999918
Cafe Van Kleef,Get Together,5.899999999999918
Dogwood,Get Together,5.9099999999999175
Tay Ho Oakland Restaurant & Bar,Get Together,5.919999999999917
Halftime Sports Bar,Get Together,5.929999999999917
Industry 151 LLC,Get Together,5.939999999999917
Penelope,Get Together,5.949999999999917
Muddy Waters,Get Together,5.9599999999999165
Truth Bar,Get Together,5.969999999999916
Eastside Eat + Drink,Get Together,5.979999999999916
Sphere,Get Together,5.989999999999916
The Six15 Room,Get Together,5.999999999999916
Dan Kelly's Pub,Get Together,6.009999999999915
Krona Bar & Grill Restaurant,Get Together,6.019999999999915
Sawatdee Thai Restaurant,Get Together,6.029999999999915
Minnesota Bar Review,Get Together,6.039999999999915
Smith & Porter | Restaurant + Bar,Get Together,6.049999999999915
Zen Box Izakaya,Get Together,6.059999999999914
HopCat Minneapolis,Get Together,6.069999999999914
Deco District,Get Together,6.079999999999914
Bar 46,Get Together,6.089999999999914
Enso Bar,Get Together,6.0999999999999135
Elote Restaurant & Catering,Get Together,6.109999999999913
Yokozuna,Get Together,6.119999999999913
Classic Cigars & Lounge,Get Together,6.129999999999913
Joe Momma's,Get Together,6.139999999999913
Valkyrie,Get Together,6.149999999999912
Caz's Pub,Get Together,6.159999999999912
Chimera Cafe,Get Together,6.169999999999912
The Boulder Grill,Get Together,6.179999999999912
Rated M Lounge & Restaurant,Get Together,6.189999999999912
Vintage 51,Get Together,6.199999999999911
Jake's Lounge,Get Together,6.209999999999911
Johnny's Little Bar,Get Together,6.219999999999911
Nauti Mermaid,Get Together,6.229999999999911
Pizza (216),Get Together,6.2399999999999105
Pickwick & Frolic Restaurant and Club,Get Together,6.24999999999991
Bar Louie,Get Together,6.25999999999991
Butcher and the Brewer,Get Together,6.26999999999991
Steel Bar,Get Together,6.27999999999991
Vorshay’s Cocktail Lounge,Get Together,6.289999999999909
Cafe Bel Ami,Get Together,6.299999999999909
Cana Wine & Cocktails,Get Together,6.309999999999909
Barleycorn's,Get Together,6.319999999999909
Sabor Latin Bar & Grille,Get Together,6.329999999999909
Third Place Brewing,Get Together,6.339999999999908
Broke D Karaoke,Get Together,6.349999999999908
AVI | Seabar & Chophouse,Get Together,6.359999999999908
Empire Restaurant Management,Get Together,6.369999999999908
Pinot's Palette,Get Together,6.3799999999999075
Mellow Mushroom,Get Together,6.389999999999907
Twisted Root Burger Co.,Get Together,6.399999999999907
Hooligans Pub,Get Together,6.409999999999907
Robby Dobb's Bar,Get Together,6.419999999999907
Bar BSA,Get Together,6.4299999999999065
Urban Alchemy Coffee + Wine Bar,Get Together,6.439999999999906
La Hechizera,Get Together,6.449999999999906
Harrah's,Get Together,6.459999999999906
Victory,Get Together,6.469999999999906
Bienville Club,Get Together,6.479999999999905
Piscobar,Get Together,6.489999999999905
Pete's,Get Together,6.499999999999905
Hobnobber's Variety Bar & Restaurant,Get Together,6.509999999999905
Daisy Dukes Express,Get Together,6.5199999999999045
The Library,Get Together,6.529999999999904
Jazz Lounge,Get Together,6.539999999999904
Crash Lounge,Get Together,6.549999999999904
Guthrie's Alley Cat,Get Together,6.559999999999904
Jerry's Pizza & Pub,Get Together,6.5699999999999035
Muertos Kitchen & Lounge,Get Together,6.579999999999903
Prospect Lounge,Get Together,6.589999999999903
Tlo Wines Tasting Room,Get Together,6.599999999999903
The Mint,Get Together,6.609999999999903
Casablanca Nightclub,Get Together,6.619999999999902
The Avenue Downtown,Get Together,6.629999999999902
The Conservative Cigar,Get Together,6.639999999999902
Jamaican Tropicale by Jerk Hut,Get Together,6.649999999999902
Indigo Coffee House + Social Bar,Get Together,6.6599999999999016
The Anchor Bar,Get Together,6.669999999999901
Franklin Manor,Get Together,6.679999999999901
Pokeys,Get Together,6.689999999999901
Yeoman's Cask and Lion,Get Together,6.699999999999901
University Club Of Tampa,Get Together,6.7099999999999005
Hillsborough County Bar Associates,Get Together,6.7199999999999
Fly Bar & Restaurant,Get Together,6.7299999999999
211 Lounge,Get Together,6.7399999999999
Hukilau Honolulu,Get Together,6.7499999999999
The Tiki at Scarlet,Get Together,6.759999999999899
Honolulu Cafe,Get Together,6.769999999999899
Bethel Union,Get Together,6.779999999999899
J.J. Dolans,Get Together,6.789999999999899
T J's Sports Bar & Grill,Get Together,6.799999999999899
Bar Leather Apron,Get Together,6.809999999999898
The Venue,Get Together,6.819999999999898
Hanks Cafe Honolulu,Get Together,6.829999999999898
Tin Cup Bar & Grill - Aurora Hills,Get Together,6.839999999999898
El Metapan Bar,Get Together,6.8499999999998975
Chili's Grill & Bar,Get Together,6.859999999999897
Ursula Brewery,Get Together,6.869999999999897
Cedar Creek Pub,Get Together,6.879999999999897
TGI Fridays,Get Together,6.889999999999897
Cazadores Bar & Nightclub,Get Together,6.899999999999896
Colony Wine Merchant,Get Together,6.909999999999896
Umami Burger Anaheim,Get Together,6.919999999999896
Bxcr wine bar,Get Together,6.929999999999896
Hammer Workshop & Bar,Get Together,6.939999999999896
The Blind Rabbit,Get Together,6.949999999999895
MAKE,Get Together,6.959999999999895
Unsung Brewing Company,Get Together,6.969999999999895
The Juke Joint,Get Together,6.979999999999895
Las Casitas Bar En Los Angeles,Get Together,6.9899999999998945
Master Granite & Marble,Get Together,6.999999999999894
Mix Mix Kitchen Bar,Get Together,7.009999999999894
Mission Bar,Get Together,7.019999999999894
Proof,Get Together,7.029999999999894
Chapter One: the modern local,Get Together,7.0399999999998935
Festival Hall,Get Together,7.049999999999893
El Mercado Modern Cuisine,Get Together,7.059999999999893
El Indio Botanas y Cerveza,Get Together,7.069999999999893
Kaizen Shabu,Get Together,7.079999999999893
Playground,Get Together,7.089999999999892
Recess,Get Together,7.099999999999892
Start Bar,Get Together,7.109999999999892
Thaxton Speakeasy,Get Together,7.119999999999892
The Boom Boom Room,Get Together,7.1299999999998915
Lucas Park Grille,Get Together,7.139999999999891
Hair of the Dog,Get Together,7.149999999999891
Flannery's Irish Pub,Get Together,7.159999999999891
Copia Wine Bar,Get Together,7.169999999999891
The Charles P Stanley Cigar Company and Lounge,Get Together,7.1799999999998905
Sire Restaurant,Get Together,7.18999999999989
VIP Nightclub & Restaurant,Get Together,7.19999999999989
Unique Mobile Djs & Karaoke,Get Together,7.20999999999989
Nutrition Bar New Lifestyle,Get Together,7.21999999999989
W. Wolfskill,Get Together,7.229999999999889
Lake Alice Trading Co,Get Together,7.239999999999889
Aurea Vista Night Club and Bar,Get Together,7.249999999999889
Mezcal Ultra Lounge,Get Together,7.259999999999889
The Menagerie,Get Together,7.2699999999998886
Worthington's Tavern,Get Together,7.279999999999888
Art's Bar & Grill,Get Together,7.289999999999888
Cafe Sevilla of Riverside,Get Together,7.299999999999888
Timmae’s Snack Bar,Get Together,7.309999999999888
House of Rock,Get Together,7.3199999999998875
Mesquite Street Pizza and Pasta Co.,Get Together,7.329999999999887
The Grub Pub,Get Together,7.339999999999887
Cassidy's Irish Pub,Get Together,7.349999999999887
The Exchange - Corpus Christi,Get Together,7.359999999999887
Cats Den,Get Together,7.369999999999886
Crumzz Bar and Grill,Get Together,7.379999999999886
Pazzo's Pizza Pub,Get Together,7.389999999999886
Signature Wine & Liquor,Get Together,7.399999999999886
